CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,MODALIDAD,JORNADA,PLAN,DEPARTAMENTO_FINAL
17-05-0199-46,17-029,PETEN,LA LIBERTAD,"COLEGIO PRIVADO MIXTO, EL PLANTEL",CASERIO EL PLANTEL LA LIBERTAD,41580455,WILBER NERY KILKAN ROSADO,RODOLFO AUGUSTO HERNÁNDEZ MUNGUÍA,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0200-46,17-007,PETEN,LA LIBERTAD,"CENTRO EDUCATIVO INTEGRAL, FAGIOLI","BARRIO EL CENTRO, ALDEA EL NARANJO",57816239,ARIEL ESAU PELAEZ,ASMAVET EDGAR DE LEÓN YOC,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0211-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0216-46,17-029,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,"BARRIO SANTA CRUZ,LA LIBERTAD PETEN",79243704,WILBER NERY KILKAN ROSADO,MARTÍN RAMÍREZ SILVESTRE,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0217-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO INTEGRAL FAGIOLI,"BARRIO EL CENTRO, ALDEA EL NARANJO",57816239,ARIEL ESAU PELAEZ,ASMAVET EDGAR DE LEÓN YOC,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0223-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,ALDEA EL NARANJO,58922188,ARIEL ESAU PELAEZ,LIDIA MAGALY DE PAZ REYES,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0224-46,17-007,PETEN,LA LIBERTAD,COLEGIO PRIVADO MIXTO MAYEN,"CASERIO NUEVO EDEN, LA LIBERTAD, PETÉN",30405807,ARIEL ESAU PELAEZ,MARTHA BEATRIZ MAYEN GALLARDO,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0232-46,17-029,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,55705962,WILBER NERY KILKAN ROSADO,DELMY GABRIELA LUNA SIERRA,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0234-46,17-029,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,45309965,WILBER NERY KILKAN ROSADO,DELMY GABRIELA LUNA SIERRA,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0238-46,17-029,PETEN,LA LIBERTAD,LICEO INTEGRAL CIENCIA Y VERDAD CIEV,BARRIO EL ESTADIO,31697436,WILBER NERY KILKAN ROSADO,CESIA EUNICE MAGALLÓN MARROQUÍN,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0249-46,17-006,PETEN,LA LIBERTAD,COLEGIO MIXTO PRIVADO MARTHA MARÍA,"CASERIO NUEVA VISTA HERMOSA, KILOMETRO 35",45734290,ROERICO DE LA CRUZ ICAL,JUAN ANTONIO LEMUS LÓPEZ,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0250-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,BARRIO ONCE DE NOVIEMBRE ALDEA EL NARANJO,58922188,ARIEL ESAU PELAEZ,LIDIA MAGALY DE PAZ REYES,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0257-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,"CASERIO GUATELINDA SAN DIEGO, LA LIBERTAD, PETÉN",50060406,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0258-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILIGUE BRITANNIA,ALDEA EL NARANJO,51617598,ARIEL ESAU PELAEZ,LIDIA MAGALY DE PAZ REYES,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0260-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,PRIVADO,RURAL,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0261-46,17-006,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCUL,BARRIO SANTA CRUZ,30989090,ROERICO DE LA CRUZ ICAL,MARTÍN RAMÍREZ SILVESTRE,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0271-46,17-047,PETEN,LA LIBERTAD,COLEGIO MIXTO PRIBADO A RABI BASAJ(JESUCRISTO VIVE POR SIEMPRE),CASERIO EL CEIBO,45031691,VILMA ARACELY GARCIA CRISOSTOMO,CLADIA ELIZABETH POCO OCHAETA,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0280-46,17-008,PETEN,LA LIBERTAD,CENTRO EDUCATIVO MIGUEL ANGEL FLORIAN,BARRIO EL CENTRO CASERIO LAS RUINAS,49480844,MARTIR FABIÁN MANGANDID,LESLY YOLITA FLORIAN ZUÑIGA,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0298-46,17-008,PETEN,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA- INED-,CASERIO LAS RUINAS,33254332,MARTIR FABIÁN MANGANDID,ADA VIZOLINA PÉREZ MORALES,OFICIAL,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0299-46,17-008,PETEN,LA LIBERTAD,"COLEGIO DE EDUCACION INTEGRAL CON ORIENTACION UNIVERSITARIA, EL PODER DEL SABER","CASERIO GUATELINDA SAN DIEGO LA LIBERTAD, PETEN",57564332,MARTIR FABIÁN MANGANDID,WILIAN UVALDO MÉRIDA MUY,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0301-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,GUATELINDA SAN DIEGO,50060406,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0305-46,17-006,PETEN,LA LIBERTAD,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,BARRIO EL CENTRO,45734290,ROERICO DE LA CRUZ ICAL,CARLOS ALEJANDRO DURÁN RAMÍREZ,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0308-46,17-007,PETEN,LA LIBERTAD,"CENTRO EDUCATIVO SAN PEDRO, FE Y ALEGRÍA, NO. 37.",ALDEA EL NARANJO,42105736,ARIEL ESAU PELAEZ,RAQUEL MILIÁN Y MILIÁN,PRIVADO,RURAL,MONOLINGUE,MATUTINA,REGULAR,PETÉN
17-05-0309-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO SAN PEDRO FE Y ALEGRIA NO.41,"CASERIO LAGUNITAS, LA LIBERTAD, PETEN",59514752,ARIEL ESAU PELAEZ,EVELIA FLORIDALMA MILIÁN Y MILIÁN,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0310-46,17-029,PETEN,LA LIBERTAD,INSTITUTO INDIGENA PARA EL DESARROLLO RURAL INTEGRAL INDRI,CANTON CRUCE LA ESPERANZA,51510194,WILBER NERY KILKAN ROSADO,ALICIA ISABEL COOCH BÁ,PRIVADO,RURAL,BILINGUE,DOBLE,REGULAR,PETÉN
17-05-0319-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,53663885,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,PRIVADO,RURAL,MONOLINGUE,MATUTINA,REGULAR,PETÉN
17-05-0321-46,17-006,PETEN,LA LIBERTAD,CENTRO EDUCATIVO GUADALUPANO,BARRIO EL CENTRO,30366955,ROERICO DE LA CRUZ ICAL,HENRY ROLANDO MATUS SÁNCHEZ,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0326-46,17-008,PETEN,LA LIBERTAD,COLEGIO DE EDUCACION INTEGRAL CON ORIENTACION UNIVERSITARIA EL PODER DEL SABER,ALDEA GUATELINDA SAN DIEGO,57264881,MARTIR FABIÁN MANGANDID,WILIAN UVALDO MÉRIDA MUY,PRIVADO,RURAL,MONOLINGUE,SIN JORNADA,FIN DE SEMANA,PETÉN
17-05-0330-46,17-029,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,"BARRIO SANTA CRUZ, LA LIBERTAD, PETEN",53407688,WILBER NERY KILKAN ROSADO,MARTÍN RAMÍREZ SILVESTRE,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-05-0332-46,17-007,PETEN,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,CASERIO POZO AZUL,55841567,ARIEL ESAU PELAEZ,EDRAS DONALDO PORTILLO GÓMEZ,OFICIAL,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-0333-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO INTEGRAL FAGIOLI,"BARRIO EL CENTRO, ALDEA EL NARANJO LA LIBERTAD, PETÉN",57816239,ARIEL ESAU PELAEZ,ASMAVET EDGAR DE LEÓN YOC,PRIVADO,RURAL,MONOLINGUE,SIN JORNADA,FIN DE SEMANA,PETÉN
17-05-0335-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,53663885,ARIEL ESAU PELAEZ,MIRIÁN VIRGINIA MARTÍNEZ CANTÉ,PRIVADO,RURAL,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-05-0337-46,17-029,PETEN,LA LIBERTAD,ESCUELA NORMAL CON ORIENTACION AMBIENTAL-ENCA-,BARRIIO EL CENTRO,45734290,WILBER NERY KILKAN ROSADO,CARLOS ALEJANDRO DURÁN RAMÍREZ,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-05-0340-46,17-006,PETEN,LA LIBERTAD,CENTRO EDUCATIVO GUADALUPANO,"BARRIO EL ,CENTRO",30366955,ROERICO DE LA CRUZ ICAL,HENRY ROLANDO MATUS SÁNCHEZ,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-05-0342-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACION MEDIA -CMEM- EL INNOVADOR,"CASERIO GUATELINDA SAN DIEGO, LA LIBERTAD",50060406,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,PRIVADO,RURAL,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-05-0343-46,17-007,PETEN,LA LIBERTAD,CENTRO EDUCATIVO FE Y ALEGRIA NO.37.,ALDEA EL NARANJO,42105736,ARIEL ESAU PELAEZ,RAQUEL MILIÁN Y MILIÁN,PRIVADO,RURAL,MONOLINGUE,DOBLE,SEMIPRESENCIAL,PETÉN
17-05-0355-46,17-008,PETEN,LA LIBERTAD,COLEGO MIXTO DE EDUCACION MEDIA EL INNOVADOR,CASERIO GUATELINDA SAN DIEGO,30319006,MARTIR FABIÁN MANGANDID,JOSUÉ LUDIM ESCOBAR INTERIANO,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-3658-46,17-029,PETEN,LA LIBERTAD,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,"BARRIO EL CENTRO LA LIBERTAD, PETÉN",45734290,WILBER NERY KILKAN ROSADO,CARLOS ALEJANDRO DURÁN RAMÍREZ,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-05-4008-46,17-029,PETEN,LA LIBERTAD,INSTITUTO TECNOLOGICO EN RECURSOS NATURALES SAKLUM,"CABECERA MUNICIPAL, LA LIBERTAD, PETEN",49802646,WILBER NERY KILKAN ROSADO,AMALIA POOB CHOC,PRIVADO,RURAL,MONOLINGUE,DOBLE,REGULAR,PETÉN
17-05-4057-46,17-029,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,BARRIO SANTA CRUZ,79243704,WILBER NERY KILKAN ROSADO,MARTÍN RAMÍREZ SILVESTRE,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-06-0023-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"BARRIO SAN RAFAEL, SAN FRANCISCO PETEN",48142576,ALVIS ORLANDO CORADO CARRILLO,MIRNA LORENA RAMÍREZ TORRES,OFICIAL,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-06-0031-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA,"BARRIO SAN RAFAEL, SAN FRANCISCO PETEN",48142576,ALVIS ORLANDO CORADO CARRILLO,MIRNA LORENA RAMÍREZ TORRES,COOPERATIVA,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-06-0033-46,17-009,PETEN,SAN FRANCISCO,CENTRO EDUCATIVO MAYAB,3RA.CALLE 10 AVENIDA ESQUINA ZONA 1 SAN FRANCISCO PETEN,79274545,ALVIS ORLANDO CORADO CARRILLO,ROYNALD ALEXANDER TRUJILLO MENÉNDEZ,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-06-0037-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD -INTECAP-,"KM. 477 CASERÍO SANTA CRUZ SAN FRANCISCO, PETÉN",77402100,ALVIS ORLANDO CORADO CARRILLO,THELMA MARÍA PECHE TESUCÚN,PRIVADO,RURAL,MONOLINGUE,DOBLE,REGULAR,PETÉN
17-06-0040-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO TÉCNICO MUNICIPAL DE FORMACIÓN,"BARRIO SAN RAFAEL, SAN FRANCISCO PETEN",33956152,ALVIS ORLANDO CORADO CARRILLO,JUAN ALBERTO SANTOS LÁZARO,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-06-0121-46,17-009,PETEN,SAN FRANCISCO,INSTITUTO NACIONAL DIVERSIFICADO DE BACHILLERATO INDUSTRIAL LIC. RODERICO SANTOS SEGURA TRUJILLO,BARRIO CONCORDIA,79274363,ALVIS ORLANDO CORADO CARRILLO,JOSÉ JOEL LÓPEZ ALAY,OFICIAL,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-07-0010-46,17-011,PETEN,SANTA ANA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LOS ANGELES,45936536,GUSTAVO ADOLFO REYNOSO HERRERA,JERONIMO PRERA HERNANDEZ,OFICIAL,RURAL,MONOLINGUE,MATUTINA,REGULAR,PETÉN
17-07-0037-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA-CEIMSA-,"BARRIO EL CENTRO, SANTA ANA, PETEN",40698999,GUSTAVO ADOLFO REYNOSO HERRERA,ASCENCIÓN LÓPEZ HERNÁNDEZ,PRIVADO,URBANA,MONOLINGUE,MATUTINA,REGULAR,PETÉN
17-07-0041-46,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDEA LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-07-0043-46,17-011,PETEN,SANTA ANA,LICEO EDUCATIVO SANTA ANA -LICESA-,BARRIO EL CENTRO,32608217,GUSTAVO ADOLFO REYNOSO HERRERA,MARVIN MARCONNY LOPEZ OVANDO,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-07-0045-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO INTEGRAL MANANTIAL DE SABIDURIA -CEIMSA-,5A.AV.ZONA 1 BARRIO EL CENTRO,51689548,GUSTAVO ADOLFO REYNOSO HERRERA,WILMER RUÍZ CORADO,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-07-0048-46,17-011,PETEN,SANTA ANA,COLEGIO CRISTIANO ARBOL DE VIDA,ALDE LOS ANGELES,77923502,GUSTAVO ADOLFO REYNOSO HERRERA,ENMA JUDITH PAZ CRUZ,PRIVADO,RURAL,BILINGUE,VESPERTINA,REGULAR,PETÉN
17-07-0051-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO MUNICIPAL OR JOJMA,ALDEA EL MANGO,40010707,GUSTAVO ADOLFO REYNOSO HERRERA,CONCEPCIÓN ORTIZ GARCIA,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-07-0057-46,17-011,PETEN,SANTA ANA,CENTRO EDUCATIVO MUNICIPAL OR JOJMA,ALDEA EL MANGO,40010707,GUSTAVO ADOLFO REYNOSO HERRERA,CONCEPCIÓN ORTIZ GARCIA,PRIVADO,RURAL,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-07-2205-46,17-011,PETEN,SANTA ANA,ESCUELA DE MAGISTERIO,"BARRIO EL CENTRO, SANTA ANA, PETÉN",46329499,GUSTAVO ADOLFO REYNOSO HERRERA,ENHILL SAMUEL OCHAETA CHÁVEZ,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-07-3887-46,17-011,PETEN,SANTA ANA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA SEÑOR CARLOS HUMBERTO GARRIDO CATALÁN,"BARRIO EL CENTRO, SANTA ANA, PETEN",40646888,GUSTAVO ADOLFO REYNOSO HERRERA,LILIAN ARACELY CARDONA CRUZ,MUNICIPAL,URBANA,MONOLINGUE,MATUTINA,REGULAR,PETÉN
17-08-0001-46,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,CABECERA MUNICIPAL DE DOLORES,33006381,HÉCTOR DAVID MAYÉN MILIÁN,LISBETH GISSELLA DÁVILA OVANDO,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-0003-46,17-014,PETEN,DOLORES,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,ALDEA CALZADA MOPAN,33331080,MARIO AROLDO GUZMAN ALDANA,MANUEL CRUZ PEDRO,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-0004-46,17-012,PETEN,DOLORES,COLEGIO IXTANCHÉ,"BARRIO EL CENTRO, DOLORES, PETEN",58251277,HÉCTOR DAVID MAYÉN MILIÁN,OLGA ICAL YAQUE,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-0072-46,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,CABECERA MUNICIPAL DE DOLORES,33006381,HÉCTOR DAVID MAYÉN MILIÁN,LISBETH GISSELLA DÁVILA OVANDO,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-08-0088-46,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPÁN -CEMOP-,"ALDEA CALZADA MOPÁN, DOLORES, PETÉN",79277391,MARIO AROLDO GUZMAN ALDANA,DEISY ADALÍ NAJARRO ZUÑIGA,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-0095-46,17-012,PETEN,DOLORES,COLEGIO MIXTO PRIVADO NUESTRA SEÑORA DE LOS DOLORES,BARRIO EL CENTRO,32620218,HÉCTOR DAVID MAYÉN MILIÁN,ESTUARDO TOMÁS CORZO ALDANA,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-0098-46,17-012,PETEN,DOLORES,COLEGIO IXTANCHE,"BARRIO EL CENTRO, BARRIO EL CENTRO, DOLORES, PETEN",58251277,HÉCTOR DAVID MAYÉN MILIÁN,OLGA ICAL YAQUE,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-08-0105-46,17-012,PETEN,DOLORES,CENTRO EDUCATIVO RABI ANIBAL E. ALVAREZ MORALES,BARRIO EL MIRADOR,57663555,HÉCTOR DAVID MAYÉN MILIÁN,MARLENY ELIZABETH HERRERA HEREDIA,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-08-0108-46,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPAN -CEMOP-,ALDEA CALZADA MOPAN,49723637,MARIO AROLDO GUZMAN ALDANA,DEISY ADALÍ NAJARRO ZUÑIGA,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-08-0111-46,17-014,PETEN,DOLORES,CENTRO EDUCATIVO MOPAN -CEMOP-,ALDEA CALZADA MOPAN,49723637,MARIO AROLDO GUZMAN ALDANA,DEISY ADALÍ NAJARRO ZUÑIGA,PRIVADO,RURAL,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-08-0112-46,17-012,PETEN,DOLORES,COLEGIO IXTANCHÉ,"BARRIO EL CENTRO, MUNICIPIO DE DOLORES, PETEN.",58251277,HÉCTOR DAVID MAYÉN MILIÁN,OLGA ICAL YAQUE,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-08-0113-46,17-012,PETEN,DOLORES,CENTRO EDUCATIVO RABÍ ANIBAL E. ALVAREZ MORALES,BARRIO EL MIRADOR,55570117,HÉCTOR DAVID MAYÉN MILIÁN,EVERTH NEFTALÍ QUIXCHÁN RODRÍGUEZ,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-08-0124-46,17-012,PETEN,DOLORES,INED,BARIO NUEVO DEL CARMEN,48968647,HÉCTOR DAVID MAYÉN MILIÁN,URIEL LÓPEZ GARCÍA,OFICIAL,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-3107-46,17-012,PETEN,DOLORES,LICEO EDUCATIVO ARTE Y CULTURA,BARRIO EL CENTRO,33006381,HÉCTOR DAVID MAYÉN MILIÁN,LISBETH GISSELLA DÁVILA OVANDO,PRIVADO,URBANA,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-08-3207-46,17-012,PETEN,DOLORES,COLEGIO SAN MARTIN DE PORRES,CABECERA MUNICIPAL DE DOLORES,79266095,HÉCTOR DAVID MAYÉN MILIÁN,LOIDA DÁMARIS HOIL BERTRUY,PRIVADO,URBANA,MONOLINGUE,INTERMEDIA,REGULAR,PETÉN
17-09-0002-46,17-016,PETEN,SAN LUIS,LICEO COMERCIAL NUEVA ENSEÑANZA,BARRIO EL PARAISO,79266780,OCTAVIO LONE GUERRA,EDILSAR DE JESUS PAN BOL,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-09-0004-46,17-015,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,BARRIO LA GASOLINERA ALDEA CHACTE,32589750,DAMIAN AC CAHUEC,BERNARDINO MÉNDEZ YAQUE,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-09-0005-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,CABECERA MUNICIPAL,40379592,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-09-0122-46,17-015,PETEN,SAN LUIS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHACTE,38289379,DAMIAN AC CAHUEC,FRANCISCO CUZ CAAL,OFICIAL,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-09-0144-46,17-010,PETEN,SAN LUIS,INSTITUTO DIVERSIFICADO POR COOPERATIVA ITZAMNA,ALDEA CHINCHILA,46449918,EDWIN HUMBERTO MONTERO ALDANA,ANTONIA LISETH MATEO PÉREZ,COOPERATIVA,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-09-0317-46,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE COMPEH,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,RENE XUC PACHAM,ELÍAS BOLÓN TUX,PRIVADO,RURAL,MONOLINGUE,VESPERTINA,REGULAR,PETÉN
17-09-0319-46,17-017,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO EL HORIZONTE COMPEH,BARRIO EL HORIZONTE ALDEA MACHAQUILAITO,49885420,RENE XUC PACHAM,ELÍAS BOLÓN TUX,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-09-0322-46,17-015,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN PEDRO MARTIR DE VERONA,ALDEA CHACTE,49006414,DAMIAN AC CAHUEC,BERNARDINO MÉNDEZ YAQUE,PRIVADO,RURAL,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-09-0327-46,17-016,PETEN,SAN LUIS,COLEGIO MIXTO PRIVADO SAN LUIS,BARRIO VISTA HERMOSA,42772186,OCTAVIO LONE GUERRA,AIDA ARELY SALAZAR BERNAL,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-09-0329-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,BARRIO TIKAJAL,40379492,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,PETÉN
17-09-0331-46,17-016,PETEN,SAN LUIS,INSTITUTO PRIVADO FUENTE DEL SABER,BARRIO TIKAJAL,40379592,OCTAVIO LONE GUERRA,ROSA MELITZA MOZCOSO VELA,PRIVADO,URBANA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
